"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Yan H.; Chen Z.; Du J.; Yan Y.; Zhao S.","Yan, Huaguang (36984690900); Chen, Zhenyu (55705769100); Du, Jianguang (59939300100); Yan, Yunfeng (57189647510); Zhao, Shuai (58777958600)","36984690900; 55705769100; 59939300100; 57189647510; 58777958600","VisPower: Curriculum-Guided Multimodal Alignment for Fine-Grained Anomaly Perception in Power Systems","2025","Electronics (Switzerland)","14","23","4747","","","1","10.3390/electronics14234747","https://www.scopus.com/pages/publications/105024557246?origin=resultslist","Precise perception of subtle anomalies in power equipment—such as insulator cracks, conductor corrosion, or foreign intrusions—is vital for ensuring the reliability of smart grids. However, foundational vision-language models (VLMs) like CLIP exhibit poor domain transfer and fail to capture minute defect semantics. We propose VisPower, a curriculum-guided multimodal alignment framework that progressively enhances fine-grained perception through two training stages: (1) Semantic Grounding, leveraging 100 K long-caption pairs to establish a robust linguistic-visual foundation, and (2) Contrastive Refinement, using 24 K region-level and hard-negative samples to strengthen discrimination among visually similar anomalies. Trained on our curated PowerAnomalyVL dataset, VisPower achieves an 18.4% absolute gain in zero-shot retrieval accuracy and a 16.8% improvement in open-vocabulary defect detection (OV-DD) over strong CLIP baselines. These results demonstrate the effectiveness of curriculum-based multimodal alignment for high-stakes industrial anomaly perception. © 2025 by the authors.","anomaly detection; CLIP; power equipment; vision language model","Alignment; Computational linguistics; Computer vision; Corrosion; Defects; Learning systems; Natural language processing systems; Semantics; Visual languages; Anomaly detection; CLIP; Domain transfers; Fine grained; Language model; Multi-modal; Power; Power equipment; Smart grid; Vision language model; Anomaly detection","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105024557246"
"Wang Y.; Zeng W.; Zhao Z.; Li B.; Quan Z.","Wang, Yingqing (60103491200); Zeng, Weili (36186449900); Zhao, Ziyu (58169321600); Li, Baogeng (60103697900); Quan, Zhibin (56102057200)","60103491200; 36186449900; 58169321600; 60103697900; 56102057200","AOD-YOLO: A Self-Modulating Multi-Scale Feature Aggregation Mechanism for small object detection in airport surface scenes","2025","Applied Soft Computing","185","","113849","","","7","10.1016/j.asoc.2025.113849","https://www.scopus.com/pages/publications/105016341527?origin=resultslist","Object detection in airport surface scenes is crucial for enhancing safety. However, the coexistence of objects with significant scale disparities within the same region complicates feature representation, limiting existing models’ ability to capture fine-grained details, especially for small objects. To address this challenge, we propose AOD-YOLO, an Airport Object Detection (AOD) model incorporating a Self-Modulating Multi-Scale Feature Aggregation Mechanism. This model introduces two key innovations: (1) Enhanced Context Modeling: By leveraging large-kernel convolution, frequency-domain modulation, and statistical feature analysis, our approach effectively adjusts feature contributions across different object scales, improving contextual understanding in complex scenes; (2) Optimized Small Object Representation: A dynamic gradient gain allocation strategy refines small-object features, enhancing detection accuracy and overall feature presentation. AOD-YOLO consistently improves performance across model scales. On our self-constructed Airport dataset and the public VisDrone-DET2019 dataset, it achieves mean Average Precision (mAP0.5) of 87.9% and 44.9%, respectively—outperforming state-of-the-art models like YOLOv11 and Gold-YOLO by substantial margins. Additionally, through optimized network module placement, AOD-YOLO achieves 112 FPS, striking a balance between computational efficiency and accuracy, making it well-suited for real-time airport object detection. © 2025 Elsevier B.V.","Airport Object Detection; Computer vision; Dual-domain modulation; Feature aggregation; Large-kernel convolution; Statistical feature analysis","Airport runways; Airport security; Convolution; Feature extraction; Frequency domain analysis; Object detection; Object recognition; Airport object; Airport object detection; Dual domain; Dual-domain modulation; Feature aggregation; Feature analysis; Kernel convolution; Large-kernel convolution; Objects detection; Statistical feature analyze; Statistical features; Computational efficiency; Computer vision","Article","Final","","Scopus","2-s2.0-105016341527"
"Ulu B.; Ozaktan H.; Çetin N.; Jahanbakhshi A.; Ulu B.; Uzun S.; Uzun O.","Ulu, Banu (57203166178); Ozaktan, Hamdi (57200622211); Çetin, Necati (57204595476); Jahanbakhshi, Ahmad (56206284000); Ulu, Burak (57195151446); Uzun, Satı (55251989600); Uzun, Oğuzhan (36448666400)","57203166178; 57200622211; 57204595476; 56206284000; 57195151446; 55251989600; 36448666400","Smart chickpea seed classification system based on machine vision and deep learning along with a review of challenges, limitations and future trends","2025","Smart Agricultural Technology","12","","101093","","","5","10.1016/j.atech.2025.101093","https://www.scopus.com/pages/publications/105008328434?origin=resultslist","The classification of chickpea seeds is essential for agricultural productivity, food processing, and consumer choice. Conventional classification techniques are typically subjective, labor-intensive, and prone to errors. Employing novel methodologies for categorizing nutritionally rich and economically significant items offers efficiency and practicality. This study classified 13 chickpea cultivars, cultivated under similar ecological conditions without chemical inputs, utilizing deep learning (DL) and image processing techniques. ResNet-18 and ConvNeXt_Tiny were employed to evaluate the classification efficacy of two pre-trained convolutional neural network (CNN) models. The chickpea seed images were labeled and resized to dimensions of 403 × 365 pixels, with each variation organized in folders and submitted as entries to the DL models. Experimental findings demonstrated that the ConvNeXt_Tiny and ResNet-18 classifier models successfully classified chickpea varieties into 13 distinct classes, achieving 88.27 % and 80.10 % accuracy, respectively. Furthermore, ConvNeXt_Tiny demonstrated greater sensitivity than ResNet-18 (88.43 %) while achieving superior specificity (99.02 %), accuracy (88.68 %), and F-measure (88.33 %). DL models, particularly ConvNeXt_Tiny, have significant potential for the automated classification of chickpea seeds. This technology may be included in embedded applications as a rapid and precise sorting system for the agriculture and food processing industries. © 2025 The Author(s)","Artificial intelligence; Computer vision; Deep neural networks; Image classification; Post-harvest technology; Seed classification","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105008328434"
"Monjur O.; Ahmed M.T.; Chowdhary G.; Kamruzzaman M.","Monjur, Ocean (57254194500); Ahmed, Md.Toukir (57679639500); Chowdhary, Girish (8724723800); Kamruzzaman, Mohammed (56400584900)","57254194500; 57679639500; 8724723800; 56400584900","Agro-HSR: The first large-scale agricultural-focused hyperspectral dataset for deep learning-based image reconstruction and quality prediction","2025","Computers and Electronics in Agriculture","239","","111103","","","7","10.1016/j.compag.2025.111103","https://www.scopus.com/pages/publications/105018573938?origin=resultslist","Hyperspectral imaging (HSI) has recently emerged as a valuable tool for various agricultural applications. However, the widespread adoption of hyperspectral imaging is hindered due to the high cost and complexity of collecting and processing hyperspectral images. To address this gap, we introduce Agro-HSR,1 a large-scale RGB to hyperspectral image reconstruction dataset of sweet potatoes, specifically curated to promote easy access to hyperspectral images for the agricultural community. Agro-HSR comprises 1322 pairs of RGB and hyperspectral image cubes from 790 samples across three sweet potato varieties. For 141 of these samples, the agro-product quality attributes are included in the dataset. Each hyperspectral image cube covers 31 evenly spaced bands within the wavelength range of 400–1000 nm. Benchmarks for hyperspectral image reconstruction were conducted to demonstrate the importance and applicability of Agro-HSR. These benchmarks evaluated the ability to predict critical quality parameters in sweet potatoes, including Brix, dry matter, and firmness, from reconstructed hyperspectral images. Agro-HSR enhances the accessibility of hyperspectral images and promotes opportunities for cross-domain research in deep learning and agricultural science, addressing critical challenges in assessing the quality of agro-products. © 2025 The Author(s)","Agricultural applications; Computer vision; Hyperspectral dataset; Hyperspectral imaging reconstruction","Agriculture; Benchmarking; Deep learning; Hyperspectral imaging; Image enhancement; Image quality; Image reconstruction; Quality control; Agro-products; HyperSpectral; Hyperspectral dataset; Hyperspectral image cubes; Hyperspectral imaging reconstruction; Images reconstruction; Imaging reconstruction; Large-scales; Sweet potato; agricultural science; computer vision; data set; farming system; machine learning; multispectral image; precision agriculture; vegetable; Computer vision","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105018573938"
"Alenjareghi M.J.; Keivanpour S.; Chinniah Y.A.; Jocelyn S.","Alenjareghi, Morteza Jalali (57223994906); Keivanpour, Samira (56126000000); Chinniah, Yuvin Adnarain (57202985443); Jocelyn, Sabrina (55846449100)","57223994906; 56126000000; 57202985443; 55846449100","Computer vision-enabled real-time job hazard analysis for safe human–robot collaboration in disassembly tasks","2025","Journal of Intelligent Manufacturing","36","8","","5563","5591","11","10.1007/s10845-024-02519-8","https://www.scopus.com/pages/publications/85210016276?origin=resultslist","Disassembly acts as the initial phase in remanufacturing processes. Human–robot collaboration revolutionizes disassembly by enhancing efficiency and accuracy. The integration of industrial robotics—cobots included—for human safety is mandated by ISO 10218-2:2011. Furthermore, ISO/TS 15066:2016 requires conducting risk assessments to prevent accidents for cobotic systems. We integrate computer vision techniques, including YOLO V5 for human detection and color-based cobot arm identification, to monitor and assess hazards in real time. Laboratory experiments demonstrate the system’s effectiveness in identifying potential collisions and other safety risks, with a 99.9% accuracy rate for human detection. The system also exhibits fast detection times, with YOLO processing a single frame in 0.0089 s and color detection taking 0.0457 s. Additional tests under simulated dusty conditions showed minimal impact on detection accuracy. This research is relevant to stakeholders in manufacturing, safety engineering, and sustainability. By enhancing safety in human–robot collaborative disassembly, it addresses key issues in remanufacturing, recycling, and workplace safety, with broader implications for industrial safety. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2024.","Computer vision; Disassembly cell; Human–robot collaboration; Job hazard analysis; Safety","Collaborative robots; Industrial robots; Job analysis; Disassembly cell; Human detection; Human safety; Human-robot collaboration; Industrial robotics; Initial phasis; Job hazard analysis; Real- time; Remanufacturing process; Risks assessments; Risk assessment","Article","Final","","Scopus","2-s2.0-85210016276"
"Feng D.; Liu H.; Liu Z.","Feng, Dong (60114165800); Liu, Hengyuan (59438304600); Liu, Zhiyu (60236363300)","60114165800; 59438304600; 60236363300","Lightweight 3D Multi-Object Tracking via Collaborative Camera and LiDAR Sensors","2025","Sensors","25","23","7351","","","1","10.3390/s25237351","https://www.scopus.com/pages/publications/105024648034?origin=resultslist","With the widespread adoption of camera and LiDAR sensors, 3D multi-object tracking (MOT) technology has been extensively applied across numerous fields such as robotics, autonomous driving, and surveillance. However, existing 3D MOT methods still face significant challenges in addressing issues such as false detections, ghost trajectories, incorrect associations, and identity switches. To address these challenges, we propose a lightweight 3D multi-object tracking framework via collaborative camera and LiDAR sensors. Firstly, we design a confidence inverse normalization guided ghost trajectories suppression module (CIGTS). This module suppresses false detections and ghost trajectories at their source using inverse normalization and a virtual trajectory survival frame strategy. Secondly, an adaptive matching space-driven lightweight association module (AMSLA) is proposed. By discarding global association strategies, this module improves association efficiency and accuracy using low-cost decision factors. Finally, a multi-factor collaborative perception-based intelligent trajectory management module (MFCTM) is constructed. This module enables accurate retention or deletion decisions for unmatched trajectories, thereby reducing computational overhead and the risk of identity mismatches. Extensive experiments on the KITTI dataset show that the proposed method outperforms state-of-the-art methods across multiple performance metrics, achieving Higher Order Tracking Accuracy (HOTA) scores of 80.13% and 53.24% for the Car and Pedestrian categories, respectively. © 2025 by the authors.","autonomous driving; computer vision; data association; deep learning; ghost trajectory; multi-object tracking; trajectory management","Autonomous vehicles; Cameras; Deep learning; Information management; Inverse problems; Object tracking; Optical radar; Trajectories; Virtual reality; Autonomous driving; Autonomous surveillance; Data association; Deep learning; False detections; Ghost trajectory; Multi-object tracking; Normalisation; Tracking technology; Trajectory management; article; camera; car; computer vision; controlled study; deep learning; female; human; normal human; pedestrian; robotics; sensor; Computer vision","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105024648034"
"Veganzones Rodriguez M.; Phan T.; Fernandes A.F.A.; Breen V.; Arango J.; Kidd M.T.; Le N.","Veganzones Rodriguez, Marta (59751169800); Phan, Thinh (57338970800); Fernandes, Arthur F.A. (18934431100); Breen, Vivian (57206692719); Arango, Jesus (7005682000); Kidd, Michael T. (7102389338); Le, Ngan (57214452870)","59751169800; 57338970800; 18934431100; 57206692719; 7005682000; 7102389338; 57214452870","Facial chick sexing: An automated chick sexing system from chick facial image","2025","Smart Agricultural Technology","12","","101044","","","5","10.1016/j.atech.2025.101044","https://www.scopus.com/pages/publications/105007600502?origin=resultslist","Chick sexing, the process of determining the gender of day-old chicks, is a critical task in the poultry industry due to the distinct roles that each gender plays in production. While effective traditional methods achieve high accuracy, color, and wing feather sexing is exclusive to specific breeds, and vent sexing is invasive and requires trained experts. To address these challenges, we propose a novel approach inspired by facial gender classification techniques in humans: facial chick sexing. This new method does not require expert knowledge and aims to reduce training time while enhancing animal welfare by minimizing chick manipulation. We develop a comprehensive system for training and inference that includes data collection, facial and keypoint detection, facial alignment, and classification. We evaluate our model on two sets of images: Cropped Full Face and Cropped Middle Face, both of which maintain essential facial features of the chick for further analysis. Our experiment demonstrates the promising viability, with a final accuracy of 81.89% on the Cropped Full Face set, of this approach for future practices in chick sexing by making them more universally applicable. © 2025 The Author(s)","Chick sexing; Computer vision; Gender classification; Minimally invasive; Poultry","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105007600502"
"Kaur R.; Singh S.","Kaur, Ravpreet (57817721000); Singh, Sarbjeet (58250380900)","57817721000; 58250380900","Performance Analysis of Deep Learning Techniques for Multi-Focus Image Fusion","2025","International Journal of Intelligent Systems and Applications","17","6","","58","74","0","10.5815/ijisa.2025.06.05","https://www.scopus.com/pages/publications/105026463448?origin=resultslist","Multi-Focus Image Fusion (MFIF) plays an important role in the field of computer vision. It aims to merge multiple images that possess different focus depths, resulting in a single image with a focused appearance. Though deep learning based methods have demonstrated development in the MFIF field, they vary significantly with regard to fusion quality and robustness to different focus changes. This paper presents the performance analysis of three deep learning-based MFIF methods specifically ECNN (Ensemble based Convolutional Neural Network), DRPL (Deep Regression Pair Learning) and SESF-Fuse. These techniques have been selected due to their publicly availability of training and testing source code, facilitating a thorough and reproducible analysis along with their diverse architectural approaches to MFIF. For training, three datasets were used ILSVRC2012, COCO2017, and DIV2K. The performance of the techniques was evaluated on two publicly available MFIF datasets: Lytro and RealMFF datasets using four objective evaluation metrics viz. Mutual Information, Gradient based metric, Piella metric and Chen-Varshney metric. Extensive experiments were conducted both qualitatively and quantitatively to analyze the effectiveness of each technique in terms of preserving details, artifacts reduction, consistency at the boundary region, texture fidelity etc. which jointly determine the feasibility of these methods for real-world applications. Ultimately, the findings illuminate the strengths and limitations of these deep learning approaches, providing valuable insights for future research and development in methodologies for MFIF. © 2025, Modern Education and Computer Science Press. All rights reserved.","Computer Vision; Deep Learning; Lytro Dataset; Multi-focus Image Fusion; RealMFF Dataset","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026463448"
"Roder M.; Pereira C.R.; Papa J.P.; de Mello Junior A.F.; de Rezende M.F.; Silva Y.M.P.; Vidal A.","Roder, Mateus (57214182178); Pereira, Clayton R. (38663096600); Papa, João Paulo (23397842300); de Mello Junior, Altanir Flores (60172203100); de Rezende, Marcelo Fagundes (58156277800); Silva, Yaro Moisés Parizek (36629211100); Vidal, Alexandre (14619829600)","57214182178; 38663096600; 23397842300; 60172203100; 58156277800; 36629211100; 14619829600","Vision transformers as SOTA models for lithological classification of Brazilian pre-salt rocks","2025","Applied Computing and Geosciences","28","","100301","","","4","10.1016/j.acags.2025.100301","https://www.scopus.com/pages/publications/105021023276?origin=resultslist","This paper addresses the classification of pre-salt rock lithology using vision transformers, focusing on evaluating the learning and generalization capabilities of state-of-the-art pre-trained models under conditions of limited data and significant class imbalance. Our research investigates the performance of ten ViT architectures, fine-tuned on a private dataset of petrographic thin section images of carbonate rocks from two Brazilian oil wells. We also explore the impact of two different patch sizes (200 × 200 and 150 × 150 pixels) on model performance. The experimental results demonstrate that DaViT and MViTv2 achieve the highest accuracy and consistency, with DaViT surpassing 95% accuracy with the smaller patch size. In contrast, models like EfficientViT and FlexiViT exhibit lower performance and higher variability, indicating a need for further optimization. This study highlights the potential of vision transformers for geological applications and establishes new benchmarks for automated lithological classification, providing valuable insights for future research in enhancing the efficiency and accuracy of lithological studies. © 2025 The Authors","Brazilian pre-salt rocks; Petrographic analysis; Thin section; Vision transformer","Benchmarking; Classification (of information); Computer vision; Rocks; Salt deposits; Brazilian pre-salt rock; Generalization capability; Learning capabilities; Patch size; Performance; Petrographic analysis; Pre salts; Salt rocks; Thin-sections; Vision transformer; Lithology","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105021023276"
"Li Z.; Chen Z.; Xu J.; Cheng J.","Li, Zhidan (36025316300); Chen, Zhou (58866189000); Xu, Jiayue (59896854000); Cheng, Jixiang (35730720500)","36025316300; 58866189000; 59896854000; 35730720500","A two-stage shadow removal method with multi-channel multi-scale feature fusion and stripe pooling attention","2025","Evolving Systems","16","4","115","","","0","10.1007/s12530-025-09740-7","https://www.scopus.com/pages/publications/105017697545?origin=resultslist","Shadows in images, caused by objects blocking light, degrade image quality and complicate various computer vision tasks. This paper presents a novel two-stage shadow removal method that addresses this challenge through separate shadow detection and recovery stages. In the first stage, the GLFFNet model leverages global and local channel fusion modules to precisely detect shadow regions. In the second stage, the USFNet model employs shadow localization, boundary enhancement, and frequency band extraction modules to recover shadow areas while minimizing impact on non-shadowed regions. Extensive experiments on multiple datasets demonstrate the superior performance of our method, achieving state-of-the-art results in shadow detection and recovery. This work contributes to advancing shadow removal techniques for practical computer vision applications. The code and models used in this paper are available at: https://github.com/Valsemia/GLFFNet-and-USFNet.git. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2025.","Deep learning; Feature fusion; Shadow detection; Shadow recovery; Shadow removal; Stripe pooling attention","Arts computing; Computer vision; Image quality; Recovery; Blockings; Deep learning; Features fusions; Multi channel; Multi-scale features; Removal method; Shadow detections; Shadow recovery; Shadow removal; Stripe pooling attention; Deep learning","Article","Final","","Scopus","2-s2.0-105017697545"
"Xu K.; Bitterli B.; D'Eon E.; Jarosz W.","Xu, Kehan (59420510900); Bitterli, Benedikt (56741345600); D'Eon, Eugene (25926309700); Jarosz, Wojciech (23987588500)","59420510900; 56741345600; 25926309700; 23987588500","Practical Gaussian Process Implicit Surfaces with Sparse Convolutions","2025","ACM Transactions on Graphics","44","6","188","","","3","10.1145/3763329","https://www.scopus.com/pages/publications/105024194265?origin=resultslist","A fundamental challenge in rendering has been the dichotomy between surface and volume models. Gaussian Process Implicit Surfaces (GPISes) recently provided a unified approach for surfaces, volumes, and the spectrum in between. However, this representation remains impractical due to its high computational cost and mathematical complexity. We address these limitations by reformulating GPISes as procedural noise, eliminating expensive linear system solves while maintaining control over spatial correlations. Our method enables efficient sampling of stochastic realizations and supports flexible conditioning of values and derivatives through pathwise updates. To further enable practical rendering, we derive analytic distributions for surface normals, allowing for variance-reduced light transport via next-event estimation and multiple importance sampling. Our framework achieves efficient, high-quality rendering of stochastic surfaces and volumes with significantly simplified implementations on both CPU and GPU, while preserving the generality of the original GPIS representation. © 2025 Copyright held by the owner/author(s).","implicit surfaces; stochastic processes","Computer vision; Convolution; Gaussian distribution; Gaussian noise (electronic); Light transmission; Program processors; Random processes; Rendering (computer graphics); Stochastic control systems; Stochastic systems; Computational costs; Gaussian Processes; Implicit surfaces; Mathematical complexity; Spectra's; Stochastics; Surface modeling; Surface volume; Unified approach; Volume models; Importance sampling","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105024194265"
"Márquez-Rodríguez A.; Mohedano-Munoz M.Á.; Marín-Jiménez M.J.; Santamaría-García E.; Bastianelli G.; Jordano P.; Mendoza I.","Márquez-Rodríguez, Alba (57746207000); Mohedano-Munoz, Miguel Ángel (57214318212); Marín-Jiménez, Manuel J. (14054463100); Santamaría-García, Eduardo (59727545000); Bastianelli, Giulia (55390591000); Jordano, Pedro (6701660089); Mendoza, Irene (25629701100)","57746207000; 57214318212; 14054463100; 59727545000; 55390591000; 6701660089; 25629701100","A bird song detector for improving bird identification through deep learning: A case study from Doñana","2025","Ecological Informatics","90","","103254","","","7","10.1016/j.ecoinf.2025.103254","https://www.scopus.com/pages/publications/105011178852?origin=resultslist","Passive Acoustic Monitoring (PAM), which uses devices like automatic audio recorders, has become a fundamental tool in conserving and managing natural ecosystems. However, the large volume of unsupervised audio data that PAM generates poses a major challenge for extracting meaningful information. Deep Learning techniques, particularly automated species identification models based on computer vision, offer a promising solution. BirdNET, a widely used model for bird identification, has shown success in many study systems but is limited at local scale due to biases in its training data, which focus on specific locations and target sounds rather than entire soundscapes. A key challenge in bird species detection is that many recordings either lack target species or contain overlapping vocalizations, complicating automatic identification. To overcome these problems, we developed a three-stage pipeline for automatic bird vocalization identification in Doñana National Park (SW Spain), a wetland facing significant conservation threats. We deployed AudioMoth recorders in three main habitats across nine different locations within Doñana, and the manual annotation of 461 min of audio data, resulting in 3749 annotations covering 34 classes. Our working pipeline included, first, the development of a Bird Song Detector to isolate bird vocalizations, using spectrograms as graphical representations of bird audio data and applying image processing methods. Second, we classified bird species training custom classifiers at the local scale with BirdNET's embeddings. The best-performing detection model incorporated synthetic background audios through data augmentation and an environmental sound library (ESC-50). Applying the Bird Song Detector before classification improved species identification, as all classification models performed better when analyzing only the segments where birds were detected. Specifically, the combination of the Bird Song Detector and fine-tuned BirdNET increased weighted precision (from 0.18 to 0.37), recall (from 0.21 to 0.30), and F1 score (from 0.17 to 0.28), compared to the baseline without the Bird Song Detector. Our approach demonstrated the effectiveness of integrating a Bird Song Detector with fine-tuned classification models for bird identification at local soundscapes. These findings highlight the need to adapt general-purpose tools for specific ecological challenges, as demonstrated in Doñana. Automatically detecting bird species serves for tracking the health status of this threatened ecosystem, given the sensitivity of birds to environmental changes, and helps in the design of conservation measures for reducing biodiversity loss. © 2025 The Authors","AudioMoth; Computer vision; Convolutional neural networks; Ecoacoustics; Ecosystem health; Passive acoustic monitoring","Spain; bioacoustics; biodiversity; bird; conservation management; conservation status; health status; image processing","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105011178852"
"Fargetta G.; Anile S.; Priano L.; Spata M.O.; Ortis A.; Battiato S.","Fargetta, Georgia (57213154853); Anile, Stefano (35271170600); Priano, Luigi (59256530900); Spata, Massimo Orazio (23475170700); Ortis, Alessandro (55866544200); Battiato, Sebastiano (6603989025)","57213154853; 35271170600; 59256530900; 23475170700; 55866544200; 6603989025","Bridging AI and wildlife conservation: Classifying wildcats from genetically validated images","2025","Ecological Informatics","92","","103467","","","1","10.1016/j.ecoinf.2025.103467","https://www.scopus.com/pages/publications/105020585982?origin=resultslist","This study presents a multidisciplinary approach for classifying three cat categories, European wildcats (Felis silvestris, WC), hybrids (F. silvestris × catus, HY), and domestic cats (F. catus, DC), using convolutional neural networks (CNNs) on real-world images collected from camera traps, roadkills, and research teams. The initial dataset included 3,392 images (WC = 1,738; HY = 461; DC = 1,193) and was filtered using YOLOv12 to retain clearly visible cats, resulting in 2,518 images (WC = 1,201; HY = 461; DC = 856). We achieved the highest CNN’s accuracy 86% on the balanced dataset and 71% on the genetically validated dataset. When trained on the larger, unbalanced dataset, accuracy on the genetic test increased to 81%, indicating that enlarging datasets may effectively compensate for class imbalance. An offline-capable mobile app was developed for field use, supporting local photo capturing and usability feedback via an included and structured questionnaire for future analysis. This work is the result of a synergistic collaboration among computer scientists, wildcat researchers, and citizen scientists. The proposed model offers a consistent and reproducible field-ready tool for European wildcat conservation. © 2025 The Authors.","Artificial intelligence; Computer vision; Genetic validation; Mobile application; Usability study; Wildcat classification","artificial intelligence; artificial neural network; class; computer vision; felid; genetics; image classification; nature conservation","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105020585982"
"Curti P.F.; Souza A.M.; Kobayashi L.L.; Castanheira A.M.; Pinto D.L.; Ruiz A.M.; Andrietta L.T.; Balieiro J.C.C.; Rennó F.P.; Sousa E.P.M.; Ventura R.V.","Curti, Paula F. (57567572900); Souza, André M. (57236305500); Kobayashi, Livia L. (59742486400); Castanheira, Aline M. (60091699800); Pinto, Diógenes L. (58055091100); Ruiz, Alexandre M. (60092030400); Andrietta, Lucas T. (57204533096); Balieiro, Júlio C.C. (59950730400); Rennó, Francisco P. (14026024600); Sousa, Elaine P.M. (60092143000); Ventura, Ricardo V. (59396406900)","57567572900; 57236305500; 59742486400; 60091699800; 58055091100; 60092030400; 57204533096; 59950730400; 14026024600; 60092143000; 59396406900","Respiratory rate regression in Holstein dairy cattle with deep neural networks: An evaluation on different body regions","2025","Computers and Electronics in Agriculture","239","","110987","","","2","10.1016/j.compag.2025.110987","https://www.scopus.com/pages/publications/105015402733?origin=resultslist","Respiratory Rate (RR) is a key physiological indicator in dairy cattle, providing insights into herd and individual health, as well as reactions to environmental factors like heat stress, thermo-resilience, and respiratory disease. Traditionally, RR is monitored by visually counting abdominal fluctuations, an approach that becomes impractical in large herds. This challenge creates an opportunity to implement Computer Vision (CV) methods, particularly deep learning networks designed for video assessment. In our study, we captured video recordings of Holstein cows during different milking sessions in the milking parlor. A total of 688 videos of the animals’ dorsal view were manually annotated to count breaths over 30 s, identify suitable frames, and define the Region of Interest (ROI). The resulting dataset supported a comparative analysis between two architectures: R2Plus1D18 and MViTv2. We tested three ROI extraction techniques: Center Crop (CC), Full Abdomen Bounding Box (FABB), and One-Sided Portion of the Abdomen Bounding Box (OSPABB). R2Plus1D18 outperformed MViTv2, achieving MAPE ​​of 13.21 %, 14.03 %, and 12.94 %, for CC, FABB, and OSPABB, respectively, and RMSE of 5.11, 5.48, and 4.66, respectively, against MViTv2′s RMSE of ∼7.5 and MAPE of ∼23.5 % on the three scenarios. To the best of our knowledge, this is the first study in the field to concurrently evaluate three ROI approaches using two state-of-the-art architectures on the same manually annotated dataset. Additionally, we contribute by releasing our source code to facilitate reproducibility. © 2025 Elsevier B.V.","Computer vision; Dairy cattle; Precision livestock farming; Spatiotemporal convolution models; Transformers","Agriculture; Convolution; Dairies; Deep neural networks; Pulmonary diseases; Video recording; Bounding-box; Convolution model; Dairy cattles; Neural-networks; Precision livestock farming; Region-of-interest; Regions of interest; Respiratory rate; Spatiotemporal convolution model; Transformer; artificial neural network; cattle; computer vision; data set; environmental factor; livestock farming; precision agriculture; regression analysis; spatiotemporal analysis; Computer vision","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105015402733"
